Order_ID,Customer_ID,Order_Date,Month,City,Zone,Restaurant_Name,Cuisine,Customer_Type,Items_Count,Food_Amount,Discount_Amount,Delivery_Fee,Tax_Amount,Final_Order_Value,Payment_Mode,Delivery_Partner,Distance_km,Expected_Delivery_Min,Actual_Delivery_Min,Late_duration,Late_Delivery,Order_Status,Customer_Rating,Weather,Offer_Type,Revenue
ORD00714,CUST0152,06-07-2025,July,Chennai,West,Quick Fork,Healthy,New,5,"₹ 1,322.01",₹ 264.40,₹ 25.00,₹ 52.88,"₹ 1,135.49",Debit Card,QuickRider,4.5,39,46,7,Yes,Delivered,4.8,Clear,20% Off,High
ORD00715,CUST0614,12-12-2025,December,Pune,North,Healthy Bowl,Momos,Premium,4,₹ 630.11,₹ 0.00,₹ 0.00,₹ 31.51,₹ 661.62,Debit Card,DoorDashPro,9.3,47,52,5,No,Delivered,4.5,Hot,Free Delivery,High
ORD00716,CUST0501,04-10-2025,October,Delhi,South,Pizza Palace,Desserts,Returning,5,₹ 831.90,₹ 124.78,₹ 0.00,₹ 35.36,₹ 742.48,UPI,Zippy,6.7,35,35,0,No,Delivered,4,Clear,Combo Offer,High
ORD00717,CUST0111,16-06-2025,June,Pune,Central,Sweet Treats,Desserts,Returning,1,₹ 99.00,₹ 19.80,₹ 25.00,₹ 3.96,₹ 108.16,Cash,QuickRider,8,53,54,1,No,Delivered,5,Clear,20% Off,High
ORD00718,CUST0464,15-03-2025,March,Hyderabad,South,Roll Nation,Desserts,Returning,2,₹ 256.60,₹ 51.32,₹ 0.00,₹ 10.26,₹ 215.54,Wallet,Zippy,1.2,27,27,0,No,Delivered,4.2,Clear,20% Off,Low
ORD00719,CUST0360,05-08-2025,August,Pune,North,Roll Nation,Momos,Returning,4,₹ 621.10,₹ 0.00,₹ 55.00,₹ 31.06,₹ 707.16,Debit Card,Zippy,7.5,52,48,-4,No,Delivered,4.8,Cloudy,No Offer,Medium
ORD00720,CUST0647,11-05-2025,May,Pune,Central,Noodle Hub,Pizza,Returning,4,"₹ 1,655.09",₹ 0.00,₹ 0.00,₹ 82.75,"₹ 1,737.84",Wallet,Zippy,5.2,45,42,-3,No,Delivered,4.1,Cloudy,Free Delivery,High
ORD00721,CUST0519,21-08-2025,August,Chennai,South,Meal Monk,Momos,New,4,₹ 633.68,₹ 50.00,₹ 25.00,₹ 29.18,₹ 637.86,Debit Card,QuickRider,7.8,41,40,-1,No,Delivered,4.3,Clear,Flat 50,High
ORD00722,CUST0159,05-02-2025,February,Hyderabad,Central,Quick Fork,Desserts,Returning,1,₹ 166.55,₹ 0.00,₹ 55.00,₹ 8.33,₹ 229.88,UPI,Zippy,6.4,48,48,0,No,Delivered,3.9,Clear,No Offer,High
ORD00723,CUST0169,12-04-2025,April,Mumbai,North,Biryani House,Desserts,Returning,2,₹ 320.56,₹ 0.00,₹ 35.00,₹ 16.03,₹ 371.59,UPI,FastFleet,10.5,61,70,9,Yes,Delivered,4.2,Clear,No Offer,Medium
ORD00724,CUST0367,09-03-2025,March,Jaipur,East,Spice Junction,Desserts,Returning,1,₹ 169.96,₹ 33.99,₹ 45.00,₹ 6.80,₹ 187.77,Debit Card,QuickRider,6.2,41,49,8,Yes,Delivered,4.8,Clear,20% Off,Medium
ORD00725,CUST0208,25-07-2025,July,Delhi,North,Biryani House,Biryani,New,4,"₹ 1,224.71",₹ 244.94,₹ 55.00,₹ 48.99,"₹ 1,083.76",Credit Card,FastFleet,5.1,38,43,5,No,Delivered,4.2,Rainy,20% Off,Low
ORD00726,CUST0219,03-06-2025,June,Pune,North,Urban Bites,South Indian,Returning,3,₹ 674.59,₹ 0.00,₹ 55.00,₹ 33.73,₹ 763.32,UPI,FastFleet,6.8,44,43,-1,No,Delivered,4.3,Hot,No Offer,High
ORD00727,CUST0169,06-12-2025,December,Jaipur,South,Biryani House,Pizza,Returning,1,₹ 588.07,₹ 0.00,₹ 0.00,₹ 29.40,₹ 617.47,Wallet,FastFleet,8.3,55,52,-3,No,Delivered,4.5,Clear,Free Delivery,High
ORD00728,CUST0522,17-11-2025,November,Chennai,South,Noodle Hub,North Indian,New,3,"₹ 1,046.97",₹ 0.00,₹ 45.00,₹ 52.35,"₹ 1,144.32",Cash,QuickRider,1.3,29,31,2,No,Delivered,4.7,Clear,No Offer,High
ORD00729,CUST0350,27-11-2025,November,Hyderabad,West,Noodle Hub,Pizza,Returning,1,₹ 565.68,₹ 0.00,₹ 25.00,₹ 28.28,₹ 618.96,Cash,DoorDashPro,9.5,44,51,7,Yes,Delivered,3.3,Clear,No Offer,High
ORD00730,CUST0632,02-10-2025,October,Hyderabad,West,Meal Monk,Rolls,Returning,5,₹ 708.43,₹ 141.69,₹ 55.00,₹ 28.34,₹ 650.08,Wallet,Zippy,8.3,43,45,2,No,Delivered,4.8,Rainy,20% Off,High
ORD00731,CUST0435,09-05-2025,May,Hyderabad,East,Flavour Factory,Momos,New,5,₹ 789.29,₹ 0.00,₹ 0.00,₹ 39.46,₹ 828.75,Debit Card,FastFleet,4.8,38,43,5,No,Delivered,3.8,Clear,Free Delivery,High
ORD00732,CUST0509,10-11-2025,November,Hyderabad,South,Quick Fork,South Indian,Returning,5,"₹ 1,131.80",₹ 0.00,₹ 0.00,₹ 56.59,"₹ 1,188.39",Credit Card,DoorDashPro,2.9,32,33,1,No,Delivered,4,Cloudy,Free Delivery,High
ORD00733,CUST0507,06-05-2025,May,Hyderabad,Central,Quick Fork,Healthy,Returning,3,₹ 829.16,₹ 165.83,₹ 0.00,₹ 33.17,₹ 696.50,Debit Card,QuickRider,11.6,66,61,-5,No,Delivered,4.4,Cold,20% Off,High
ORD00734,CUST0072,09-10-2025,October,Pune,South,Urban Bites,North Indian,Premium,4,"₹ 1,313.08",₹ 50.00,₹ 45.00,₹ 63.15,"₹ 1,371.23",Cash,DoorDashPro,5.3,33,31,-2,No,Delivered,4.3,Clear,Flat 50,High
ORD00735,CUST0274,25-02-2025,February,Bengaluru,West,Urban Bites,Chinese,Premium,1,₹ 275.55,₹ 0.00,₹ 35.00,₹ 13.78,₹ 324.33,Wallet,UrbanRunner,11.7,58,60,2,No,Delivered,3.8,Clear,No Offer,High
ORD00736,CUST0498,01-07-2025,July,Kolkata,Central,Momo Street,Momos,Returning,4,₹ 590.72,₹ 0.00,₹ 0.00,₹ 29.54,₹ 620.26,Credit Card,Zippy,7,36,33,-3,No,Delivered,3.4,Cold,Free Delivery,Medium
ORD00737,CUST0419,18-02-2025,February,Pune,South,Cafe Crave,Chinese,Returning,3,₹ 737.26,₹ 0.00,₹ 0.00,₹ 36.86,₹ 774.12,Credit Card,QuickRider,1,27,34,7,Yes,Delivered,4.2,Clear,Free Delivery,High
ORD00738,CUST0622,15-08-2025,August,Pune,Central,Spice Junction,Desserts,Returning,4,₹ 841.37,₹ 0.00,₹ 45.00,₹ 42.07,₹ 928.44,Debit Card,FastFleet,9.7,60,55,-5,No,Delivered,3.7,Clear,No Offer,High
ORD00739,CUST0577,10-07-2025,July,Bengaluru,Central,Biryani House,Desserts,Returning,3,₹ 460.12,₹ 0.00,₹ 45.00,₹ 23.01,₹ 528.13,Credit Card,FastFleet,4,36,43,7,Yes,Delivered,4,Hot,No Offer,High
ORD00740,CUST0173,27-11-2025,November,Kolkata,West,Curry Corner,Momos,Returning,4,₹ 642.35,₹ 50.00,₹ 45.00,₹ 29.62,₹ 666.97,UPI,FastFleet,2,29,32,3,No,Delivered,4.7,Clear,Flat 50,High
ORD00741,CUST0146,27-10-2025,October,Kolkata,West,Urban Bites,South Indian,Returning,2,₹ 438.40,₹ 87.68,₹ 0.00,₹ 17.54,₹ 368.26,UPI,QuickRider,7.8,55,52,-3,No,Delivered,4.3,Clear,20% Off,High
ORD00742,CUST0079,23-05-2025,May,Pune,East,Flavour Factory,Burger,New,5,"₹ 1,195.71",₹ 239.14,₹ 25.00,₹ 47.83,"₹ 1,029.40",UPI,Zippy,4.2,42,42,0,No,Delivered,4.4,Cold,20% Off,Medium
ORD00743,CUST0022,21-02-2025,February,Delhi,Central,Cafe Crave,Pizza,Returning,2,₹ 749.38,₹ 149.88,₹ 55.00,₹ 29.98,₹ 684.48,Debit Card,UrbanRunner,11.3,55,60,5,No,Delivered,4.2,Cloudy,20% Off,High
ORD00744,CUST0621,16-09-2025,September,Delhi,South,Meal Monk,Biryani,New,5,"₹ 1,283.02",₹ 0.00,₹ 35.00,₹ 64.15,"₹ 1,382.17",Credit Card,Zippy,7.3,44,58,14,Yes,Delivered,4.1,Rainy,No Offer,High
ORD00745,CUST0516,04-02-2025,February,Kolkata,East,Flavour Factory,Healthy,Returning,4,"₹ 1,250.51",₹ 50.00,₹ 55.00,₹ 60.03,"₹ 1,315.54",Cash,QuickRider,6.1,49,56,7,Yes,Delivered,3.6,Clear,Flat 50,High
ORD00746,CUST0461,06-03-2025,March,Bengaluru,Central,Roll Nation,South Indian,New,3,₹ 648.42,₹ 0.00,₹ 35.00,₹ 32.42,₹ 715.84,Cash,UrbanRunner,1.3,33,28,-5,No,Delivered,4.4,Clear,No Offer,High
ORD00747,CUST0252,13-03-2025,March,Mumbai,South,Sweet Treats,Biryani,Premium,4,₹ 958.76,₹ 50.00,₹ 45.00,₹ 45.44,₹ 999.20,Debit Card,FastFleet,5.1,36,49,13,No,Cancelled,,Rainy,Flat 50,High
ORD00748,CUST0519,24-11-2025,November,Chennai,North,Cafe Crave,South Indian,Premium,3,₹ 603.53,₹ 0.00,₹ 45.00,₹ 30.18,₹ 678.71,Cash,FastFleet,1.4,34,39,5,No,Delivered,4.6,Clear,No Offer,High
ORD00749,CUST0600,06-01-2025,January,Hyderabad,North,Flavour Factory,Biryani,New,4,₹ 975.91,₹ 0.00,₹ 45.00,₹ 48.80,"₹ 1,069.71",Wallet,Zippy,4.8,39,35,-4,No,Delivered,4.8,Clear,No Offer,High
ORD00750,CUST0226,13-08-2025,August,Kolkata,Central,Flavour Factory,Momos,New,4,₹ 597.22,₹ 89.58,₹ 35.00,₹ 25.38,₹ 568.02,Credit Card,Zippy,2.6,28,35,7,Yes,Delivered,4.7,Clear,Combo Offer,High
ORD00751,CUST0068,23-01-2025,January,Delhi,South,Foodie's Stop,Desserts,New,5,₹ 895.46,₹ 0.00,₹ 0.00,₹ 44.77,₹ 940.23,Credit Card,FastFleet,11.9,55,58,3,No,Delivered,5,Hot,No Offer,High
ORD00752,CUST0335,28-08-2025,August,Jaipur,North,Cafe Crave,Pizza,Returning,3,"₹ 1,476.81",₹ 295.36,₹ 35.00,₹ 59.07,"₹ 1,275.52",Debit Card,UrbanRunner,7.3,53,58,5,No,Delivered,3.2,Hot,20% Off,High
ORD00753,CUST0152,21-03-2025,March,Mumbai,South,Noodle Hub,Biryani,Returning,3,₹ 682.69,₹ 102.40,₹ 45.00,₹ 29.01,₹ 654.30,Debit Card,UrbanRunner,1.6,28,31,3,No,Delivered,4.2,Hot,Combo Offer,High
ORD00754,CUST0059,25-04-2025,April,Mumbai,West,Burger Barn,Burger,Returning,4,₹ 856.88,₹ 0.00,₹ 0.00,₹ 42.84,₹ 899.72,Wallet,QuickRider,3.7,41,38,-3,No,Delivered,4.5,Cold,No Offer,High
ORD00755,CUST0626,27-07-2025,July,Pune,West,Momo Street,Biryani,Premium,4,"₹ 1,202.69",₹ 0.00,₹ 45.00,₹ 60.13,"₹ 1,307.82",UPI,FastFleet,7.5,49,51,2,No,Delivered,3.9,Clear,No Offer,High
ORD00756,CUST0034,22-06-2025,June,Chennai,Central,Pizza Palace,Desserts,New,1,₹ 219.16,₹ 0.00,₹ 0.00,₹ 10.96,₹ 230.12,UPI,FastFleet,11.3,52,47,-5,No,Delivered,4.7,Cold,Free Delivery,High
ORD00757,CUST0503,30-05-2025,May,Chennai,Central,Urban Bites,Pizza,New,1,₹ 480.93,₹ 0.00,₹ 0.00,₹ 24.05,₹ 504.98,Debit Card,Zippy,7.8,44,51,7,Yes,Delivered,4.1,Cloudy,No Offer,Medium
ORD00758,CUST0347,17-05-2025,May,Bengaluru,Central,Dosa Delight,North Indian,New,2,₹ 582.06,₹ 0.00,₹ 0.00,₹ 29.10,₹ 611.16,Wallet,FastFleet,6.5,41,37,-4,No,Delivered,3.8,Cloudy,Free Delivery,High
ORD00759,CUST0061,22-12-2025,December,Jaipur,East,Roll Nation,Rolls,New,2,₹ 371.66,₹ 0.00,₹ 35.00,₹ 18.58,₹ 425.24,Cash,UrbanRunner,3.3,38,37,-1,No,Delivered,3.5,Clear,No Offer,High
ORD00760,CUST0215,02-03-2025,March,Jaipur,South,Pizza Palace,Burger,New,5,"₹ 1,156.23",₹ 231.25,₹ 45.00,₹ 46.25,"₹ 1,016.23",Debit Card,QuickRider,2.3,38,42,4,No,Cancelled,,Cloudy,20% Off,Medium
ORD00761,CUST0335,02-12-2025,December,Delhi,West,Curry Corner,Chinese,New,3,"₹ 1,054.09",₹ 0.00,₹ 0.00,₹ 52.70,"₹ 1,106.79",UPI,QuickRider,3.1,39,51,12,Yes,Delivered,4.2,Rainy,Free Delivery,High
ORD00762,CUST0208,04-12-2025,December,Delhi,North,Healthy Bowl,Burger,Returning,3,₹ 623.13,₹ 0.00,₹ 0.00,₹ 31.16,₹ 654.29,Cash,FastFleet,1.5,23,33,10,No,Cancelled,,Clear,Free Delivery,High
ORD00763,CUST0041,02-08-2025,August,Kolkata,East,Zest Kitchen,South Indian,Returning,5,"₹ 1,113.01",₹ 0.00,₹ 55.00,₹ 55.65,"₹ 1,223.66",UPI,QuickRider,4,39,40,1,No,Delivered,4.5,Hot,No Offer,High
ORD00764,CUST0308,30-10-2025,October,Jaipur,North,Momo Street,North Indian,New,1,₹ 101.83,₹ 20.37,₹ 45.00,₹ 4.07,₹ 130.53,Wallet,Zippy,11.1,55,57,2,No,Delivered,4.4,Cold,20% Off,High
ORD00765,CUST0314,28-04-2025,April,Hyderabad,North,Sweet Treats,Rolls,New,1,₹ 99.00,₹ 0.00,₹ 35.00,₹ 4.95,₹ 138.95,Cash,UrbanRunner,6.9,52,47,-5,No,Delivered,4.8,Cold,No Offer,Low
ORD00766,CUST0252,06-12-2025,December,Mumbai,Central,Roll Nation,Rolls,Returning,4,₹ 630.71,₹ 0.00,₹ 0.00,₹ 31.54,₹ 662.25,Credit Card,QuickRider,8.2,39,36,-3,No,Delivered,4.2,Cloudy,Free Delivery,Low
ORD00767,CUST0160,11-01-2025,January,Hyderabad,South,Healthy Bowl,North Indian,Returning,2,₹ 565.66,₹ 0.00,₹ 35.00,₹ 28.28,₹ 628.94,Cash,Zippy,4.4,45,42,-3,No,Delivered,4.9,Cloudy,No Offer,High
ORD00768,CUST0398,02-01-2025,January,Hyderabad,South,Cafe Crave,Pizza,Returning,5,"₹ 2,026.76",₹ 405.35,₹ 55.00,₹ 81.07,"₹ 1,757.48",Wallet,FastFleet,4.1,29,26,-3,No,Delivered,4.3,Clear,20% Off,High
ORD00769,CUST0525,07-10-2025,October,Kolkata,Central,Pizza Palace,Pizza,New,5,"₹ 2,255.26",₹ 0.00,₹ 35.00,₹ 112.76,"₹ 2,403.02",Debit Card,QuickRider,1.3,30,38,8,Yes,Delivered,5,Cloudy,No Offer,High
ORD00770,CUST0018,19-04-2025,April,Jaipur,Central,Sweet Treats,Pizza,Returning,4,"₹ 1,519.86",₹ 50.00,₹ 25.00,₹ 73.49,"₹ 1,568.35",Cash,DoorDashPro,10.9,48,48,0,No,Delivered,4.7,Rainy,Flat 50,High
ORD00771,CUST0034,29-11-2025,November,Kolkata,East,Pizza Palace,Healthy,New,5,"₹ 1,514.24",₹ 50.00,₹ 45.00,₹ 73.21,"₹ 1,582.45",UPI,DoorDashPro,6.4,51,56,5,No,Delivered,3.5,Cloudy,Flat 50,High
ORD00772,CUST0316,06-05-2025,May,Pune,East,Burger Barn,Biryani,New,2,₹ 499.92,₹ 99.98,₹ 25.00,₹ 20.00,₹ 444.94,Debit Card,DoorDashPro,4.1,40,46,6,Yes,Delivered,3.3,Cold,20% Off,High
ORD00773,CUST0597,28-07-2025,July,Hyderabad,East,Pizza Palace,Burger,Premium,1,₹ 206.61,₹ 41.32,₹ 35.00,₹ 8.26,₹ 208.55,Wallet,Zippy,9.4,53,53,0,No,Delivered,4.5,Hot,20% Off,Medium
ORD00774,CUST0431,29-04-2025,April,Hyderabad,Central,Pizza Palace,Rolls,Returning,5,₹ 827.95,₹ 124.19,₹ 35.00,₹ 35.19,₹ 773.95,Wallet,Zippy,2.1,33,29,-4,No,Delivered,4.8,Cloudy,Combo Offer,Medium
ORD00775,CUST0173,03-12-2025,December,Kolkata,South,Burger Barn,Pizza,Premium,4,"₹ 1,938.20",₹ 0.00,₹ 45.00,₹ 96.91,"₹ 2,080.11",Wallet,FastFleet,7,44,46,2,No,Delivered,4.4,Clear,No Offer,High
ORD00776,CUST0217,29-11-2025,November,Kolkata,West,Dosa Delight,Chinese,New,4,"₹ 1,371.94",₹ 0.00,₹ 35.00,₹ 68.60,"₹ 1,475.54",Wallet,UrbanRunner,7.3,42,49,7,Yes,Delivered,4.1,Rainy,No Offer,High
ORD00777,CUST0118,08-12-2025,December,Hyderabad,East,Tandoor Tales,Burger,Premium,3,₹ 676.48,₹ 0.00,₹ 0.00,₹ 33.82,₹ 710.30,Cash,QuickRider,8.8,49,59,10,Yes,Delivered,4.6,Cloudy,Free Delivery,High
ORD00778,CUST0284,30-10-2025,October,Hyderabad,South,Biryani House,Momos,Returning,2,₹ 330.80,₹ 0.00,₹ 25.00,₹ 16.54,₹ 372.34,Wallet,Zippy,9.2,44,43,-1,No,Cancelled,,Cloudy,No Offer,High
ORD00779,CUST0207,22-10-2025,October,Mumbai,North,Noodle Hub,Biryani,New,2,₹ 580.76,₹ 0.00,₹ 0.00,₹ 29.04,₹ 609.80,Credit Card,FastFleet,10.6,56,63,7,Yes,Delivered,3.8,Cold,No Offer,Medium
ORD00780,CUST0114,16-04-2025,April,Mumbai,South,Meal Monk,Healthy,Premium,1,₹ 197.06,₹ 0.00,₹ 45.00,₹ 9.85,₹ 251.91,Cash,DoorDashPro,6.1,34,30,-4,No,Delivered,4,Cloudy,No Offer,High
ORD00781,CUST0492,14-03-2025,March,Delhi,West,Meal Monk,Biryani,Returning,4,"₹ 1,109.94",₹ 0.00,₹ 35.00,₹ 55.50,"₹ 1,200.44",Wallet,FastFleet,4.3,34,37,3,No,Delivered,4.5,Clear,No Offer,Medium
ORD00782,CUST0414,13-08-2025,August,Mumbai,West,Sweet Treats,Desserts,Premium,2,₹ 348.65,₹ 50.00,₹ 0.00,₹ 14.93,₹ 313.58,Wallet,Zippy,3.9,37,40,3,No,Delivered,3.8,Rainy,Flat 50,High
ORD00783,CUST0582,02-02-2025,February,Hyderabad,East,Quick Fork,Chinese,Premium,5,"₹ 1,386.91",₹ 0.00,₹ 0.00,₹ 69.35,"₹ 1,456.26",Wallet,DoorDashPro,7.9,54,49,-5,No,Delivered,4.1,Clear,Free Delivery,Medium
ORD00784,CUST0345,01-01-2025,January,Delhi,North,Noodle Hub,North Indian,New,4,"₹ 1,255.42",₹ 50.00,₹ 55.00,₹ 60.27,"₹ 1,320.69",Debit Card,DoorDashPro,7.2,47,57,10,Yes,Delivered,4.3,Clear,Flat 50,High
ORD00785,CUST0075,30-08-2025,August,Chennai,West,Noodle Hub,Chinese,Premium,1,₹ 248.83,₹ 49.77,₹ 55.00,₹ 9.95,₹ 264.01,UPI,Zippy,10.9,54,50,-4,No,Delivered,3,Clear,20% Off,High
ORD00786,CUST0627,15-12-2025,December,Delhi,South,Wok Express,Chinese,Returning,5,"₹ 1,738.47",₹ 0.00,₹ 45.00,₹ 86.92,"₹ 1,870.39",UPI,Zippy,2.3,29,38,9,Yes,Delivered,4.8,Cloudy,No Offer,Medium
ORD00787,CUST0285,17-02-2025,February,Mumbai,North,Healthy Bowl,Healthy,Returning,4,"₹ 1,331.96",₹ 0.00,₹ 0.00,₹ 66.60,"₹ 1,398.56",UPI,Zippy,9.8,54,56,2,No,Cancelled,,Clear,Free Delivery,High
ORD00788,CUST0215,07-08-2025,August,Chennai,West,Biryani House,Rolls,New,5,₹ 897.31,₹ 134.60,₹ 25.00,₹ 38.14,₹ 825.85,UPI,FastFleet,10,52,52,0,No,Delivered,4.3,Cloudy,Combo Offer,High
ORD00789,CUST0163,09-03-2025,March,Kolkata,West,Zest Kitchen,Chinese,New,2,₹ 497.97,₹ 99.59,₹ 35.00,₹ 19.92,₹ 453.30,UPI,QuickRider,10.2,58,55,-3,No,Delivered,4.9,Clear,20% Off,High
ORD00790,CUST0162,13-07-2025,July,Chennai,North,Biryani House,Rolls,Returning,2,₹ 348.18,₹ 0.00,₹ 0.00,₹ 17.41,₹ 365.59,Cash,UrbanRunner,5.8,37,42,5,No,Delivered,4.4,Clear,No Offer,Medium
ORD00791,CUST0130,30-09-2025,September,Pune,South,Cafe Crave,Momos,New,1,₹ 175.53,₹ 35.11,₹ 55.00,₹ 7.02,₹ 202.44,Debit Card,Zippy,6.1,35,33,-2,No,Delivered,4.7,Hot,20% Off,Medium
ORD00792,CUST0086,28-04-2025,April,Jaipur,West,Dosa Delight,Momos,New,2,₹ 332.57,₹ 50.00,₹ 0.00,₹ 14.13,₹ 296.70,Credit Card,DoorDashPro,6.6,51,53,2,No,Delivered,3.9,Hot,Flat 50,Medium
ORD00793,CUST0330,26-09-2025,September,Hyderabad,East,Dosa Delight,Rolls,Returning,2,₹ 407.15,₹ 0.00,₹ 0.00,₹ 20.36,₹ 427.51,UPI,QuickRider,6.7,49,46,-3,No,Delivered,4.9,Clear,No Offer,Medium
ORD00794,CUST0552,26-03-2025,March,Chennai,North,Spice Junction,Biryani,Returning,1,₹ 330.90,₹ 0.00,₹ 0.00,₹ 16.54,₹ 347.44,UPI,DoorDashPro,1.9,26,29,3,No,Delivered,4.3,Rainy,Free Delivery,Medium
ORD00795,CUST0079,30-01-2025,January,Delhi,East,Tandoor Tales,South Indian,Returning,3,₹ 657.80,₹ 131.56,₹ 25.00,₹ 26.31,₹ 577.55,Wallet,FastFleet,7.6,54,69,15,Yes,Delivered,4,Rainy,20% Off,Medium
ORD00796,CUST0529,31-03-2025,March,Kolkata,East,Meal Monk,Desserts,New,1,₹ 176.17,₹ 50.00,₹ 35.00,₹ 6.31,₹ 167.48,Cash,DoorDashPro,10.7,59,64,5,No,Delivered,4.1,Clear,Flat 50,High
ORD00797,CUST0055,29-09-2025,September,Pune,Central,Sweet Treats,Pizza,Returning,3,"₹ 1,228.20",₹ 50.00,₹ 35.00,₹ 58.91,"₹ 1,272.11",Debit Card,QuickRider,10,57,53,-4,No,Delivered,4.4,Cloudy,Flat 50,Low
ORD00798,CUST0542,17-04-2025,April,Jaipur,Central,Spice Junction,South Indian,Returning,1,₹ 348.62,₹ 0.00,₹ 0.00,₹ 17.43,₹ 366.05,Wallet,Zippy,10.5,54,52,-2,No,Delivered,4.6,Hot,No Offer,High
ORD00799,CUST0410,14-05-2025,May,Delhi,Central,Meal Monk,Healthy,Premium,4,"₹ 1,186.56",₹ 50.00,₹ 0.00,₹ 56.83,"₹ 1,193.39",Credit Card,UrbanRunner,5.4,38,35,-3,No,Delivered,4,Clear,Flat 50,Medium
ORD00800,CUST0042,14-12-2025,December,Delhi,Central,Roll Nation,Momos,Returning,4,₹ 641.21,₹ 0.00,₹ 55.00,₹ 32.06,₹ 728.27,Credit Card,QuickRider,5.7,35,38,3,No,Delivered,4,Clear,No Offer,High
ORD00801,CUST0422,30-05-2025,May,Chennai,East,Urban Bites,North Indian,New,3,₹ 950.55,₹ 190.11,₹ 35.00,₹ 38.02,₹ 833.46,Credit Card,DoorDashPro,3.1,24,34,10,Yes,Delivered,4.5,Cloudy,20% Off,High
ORD00802,CUST0059,29-05-2025,May,Mumbai,North,Sweet Treats,South Indian,Returning,3,₹ 558.81,₹ 50.00,₹ 45.00,₹ 25.44,₹ 579.25,Wallet,DoorDashPro,7.7,39,44,5,No,Delivered,5,Cloudy,Flat 50,High
ORD00803,CUST0127,03-05-2025,May,Mumbai,South,Wok Express,South Indian,Returning,1,₹ 176.96,₹ 50.00,₹ 25.00,₹ 6.35,₹ 158.31,Debit Card,UrbanRunner,9.9,46,55,9,Yes,Delivered,4.2,Clear,Flat 50,High
ORD00804,CUST0098,25-01-2025,January,Bengaluru,South,Wok Express,Healthy,New,1,₹ 452.47,₹ 67.87,₹ 0.00,₹ 19.23,₹ 403.83,Debit Card,QuickRider,11.5,65,75,10,No,Refunded,,Rainy,Combo Offer,Low
ORD00805,CUST0510,14-09-2025,September,Kolkata,North,Wok Express,Burger,Returning,3,₹ 583.48,₹ 50.00,₹ 45.00,₹ 26.67,₹ 605.15,UPI,DoorDashPro,2.2,25,20,-5,No,Delivered,3.9,Hot,Flat 50,Medium
ORD00806,CUST0543,26-05-2025,May,Pune,North,Wok Express,Momos,Returning,2,₹ 364.12,₹ 0.00,₹ 0.00,₹ 18.21,₹ 382.33,Wallet,QuickRider,1.8,22,26,4,No,Delivered,4.1,Hot,Free Delivery,High
ORD00807,CUST0038,25-06-2025,June,Delhi,West,Biryani House,Chinese,Returning,5,"₹ 1,625.95",₹ 243.89,₹ 55.00,₹ 69.10,"₹ 1,506.16",Credit Card,DoorDashPro,6.6,36,39,3,No,Delivered,4,Clear,Combo Offer,Medium
ORD00808,CUST0198,08-03-2025,March,Kolkata,East,Momo Street,Biryani,New,1,₹ 301.18,₹ 0.00,₹ 55.00,₹ 15.06,₹ 371.24,Cash,Zippy,8.6,43,51,8,Yes,Delivered,4.2,Cloudy,No Offer,High
ORD00809,CUST0054,24-09-2025,September,Pune,West,Pizza Palace,Momos,Returning,4,₹ 641.85,₹ 0.00,₹ 0.00,₹ 32.09,₹ 673.94,UPI,QuickRider,4.5,34,34,0,No,Delivered,4.3,Clear,No Offer,Medium
ORD00810,CUST0459,18-09-2025,September,Bengaluru,West,Noodle Hub,Healthy,Returning,5,"₹ 1,595.78",₹ 319.16,₹ 35.00,₹ 63.83,"₹ 1,375.45",Credit Card,FastFleet,4.2,28,32,4,No,Delivered,4.7,Clear,20% Off,High
ORD00811,CUST0049,25-06-2025,June,Jaipur,Central,Dosa Delight,Rolls,Returning,3,₹ 512.27,₹ 0.00,₹ 55.00,₹ 25.61,₹ 592.88,Credit Card,UrbanRunner,9,43,49,6,Yes,Delivered,3.9,Clear,No Offer,High
ORD00812,CUST0620,08-07-2025,July,Hyderabad,East,Biryani House,Momos,Premium,5,₹ 728.29,₹ 109.24,₹ 25.00,₹ 30.95,₹ 675.00,Cash,UrbanRunner,5.4,44,51,7,Yes,Delivered,3.6,Cloudy,Combo Offer,High
ORD00813,CUST0180,13-12-2025,December,Hyderabad,South,Curry Corner,Rolls,Returning,3,₹ 416.62,₹ 0.00,₹ 55.00,₹ 20.83,₹ 492.45,Wallet,FastFleet,2.1,21,25,4,No,Delivered,4.4,Cloudy,No Offer,High
ORD00814,CUST0428,25-02-2025,February,Mumbai,East,Noodle Hub,Burger,Returning,1,₹ 99.00,₹ 14.85,₹ 45.00,₹ 4.21,₹ 133.36,Wallet,Zippy,7.8,38,48,10,Yes,Delivered,3.6,Cold,Combo Offer,Medium
ORD00815,CUST0353,25-11-2025,November,Mumbai,East,Sweet Treats,Rolls,Returning,5,₹ 799.26,₹ 0.00,₹ 35.00,₹ 39.96,₹ 874.22,Credit Card,QuickRider,8.2,55,50,-5,No,Delivered,5,Clear,No Offer,Low
ORD00816,CUST0417,06-12-2025,December,Pune,East,Quick Fork,Biryani,Returning,3,₹ 818.03,₹ 0.00,₹ 55.00,₹ 40.90,₹ 913.93,Credit Card,Zippy,8.4,53,50,-3,No,Delivered,4,Cloudy,No Offer,High
